,word2vec-source=twitter dims=100 task=age kernel=poly degree=1 C=0.1,word2vec-source=twitter dims=100 task=age kernel=poly degree=1 C=10,word2vec-source=twitter dims=100 task=age kernel=poly degree=1 C=1000,word2vec-source=twitter dims=100 task=age kernel=poly degree=2 C=0.1,word2vec-source=twitter dims=100 task=age kernel=poly degree=2 C=10,word2vec-source=twitter dims=100 task=age kernel=poly degree=2 C=1000,word2vec-source=twitter dims=100 task=age kernel=poly degree=3 C=0.1,word2vec-source=twitter dims=100 task=age kernel=poly degree=3 C=10,word2vec-source=twitter dims=100 task=age kernel=poly degree=3 C=1000,word2vec-source=twitter dims=100 task=age kernel=rbf gamma=0.001 C=10,word2vec-source=twitter dims=100 task=age kernel=rbf gamma=0.001 C=1000,word2vec-source=twitter dims=100 task=age kernel=rbf gamma=1 C=10,word2vec-source=twitter dims=100 task=age kernel=rbf gamma=1 C=1000,word2vec-source=twitter dims=100 task=gender kernel=poly degree=1 C=0.1,word2vec-source=twitter dims=100 task=gender kernel=poly degree=1 C=10,word2vec-source=twitter dims=100 task=gender kernel=poly degree=1 C=1000,word2vec-source=twitter dims=100 task=gender kernel=poly degree=2 C=0.1,word2vec-source=twitter dims=100 task=gender kernel=poly degree=2 C=10,word2vec-source=twitter dims=100 task=gender kernel=poly degree=2 C=1000,word2vec-source=twitter dims=100 task=gender kernel=poly degree=3 C=0.1,word2vec-source=twitter dims=100 task=gender kernel=poly degree=3 C=10,word2vec-source=twitter dims=100 task=gender kernel=poly degree=3 C=1000,word2vec-source=twitter dims=100 task=gender kernel=rbf gamma=0.001 C=10,word2vec-source=twitter dims=100 task=gender kernel=rbf gamma=0.001 C=1000,word2vec-source=twitter dims=100 task=gender kernel=rbf gamma=1 C=10,word2vec-source=twitter dims=100 task=gender kernel=rbf gamma=1 C=1000,word2vec-source=twitter dims=200 task=age kernel=poly degree=1 C=0.1,word2vec-source=twitter dims=200 task=age kernel=poly degree=1 C=10,word2vec-source=twitter dims=200 task=age kernel=poly degree=1 C=1000,word2vec-source=twitter dims=200 task=age kernel=poly degree=2 C=0.1,word2vec-source=twitter dims=200 task=age kernel=poly degree=2 C=10,word2vec-source=twitter dims=200 task=age kernel=poly degree=2 C=1000,word2vec-source=twitter dims=200 task=age kernel=poly degree=3 C=0.1,word2vec-source=twitter dims=200 task=age kernel=poly degree=3 C=10,word2vec-source=twitter dims=200 task=age kernel=poly degree=3 C=1000,word2vec-source=twitter dims=200 task=age kernel=rbf gamma=0.001 C=10,word2vec-source=twitter dims=200 task=age kernel=rbf gamma=0.001 C=1000,word2vec-source=twitter dims=200 task=age kernel=rbf gamma=1 C=10,word2vec-source=twitter dims=200 task=age kernel=rbf gamma=1 C=1000,word2vec-source=twitter dims=200 task=gender kernel=poly degree=1 C=0.1,word2vec-source=twitter dims=200 task=gender kernel=poly degree=1 C=10,word2vec-source=twitter dims=200 task=gender kernel=poly degree=1 C=1000,word2vec-source=twitter dims=200 task=gender kernel=poly degree=2 C=0.1,word2vec-source=twitter dims=200 task=gender kernel=poly degree=2 C=10,word2vec-source=twitter dims=200 task=gender kernel=poly degree=2 C=1000,word2vec-source=twitter dims=200 task=gender kernel=poly degree=3 C=0.1,word2vec-source=twitter dims=200 task=gender kernel=poly degree=3 C=10,word2vec-source=twitter dims=200 task=gender kernel=poly degree=3 C=1000,word2vec-source=twitter dims=200 task=gender kernel=rbf gamma=0.001 C=10,word2vec-source=twitter dims=200 task=gender kernel=rbf gamma=0.001 C=1000,word2vec-source=twitter dims=200 task=gender kernel=rbf gamma=1 C=10,word2vec-source=twitter dims=200 task=gender kernel=rbf gamma=1 C=1000,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=1 C=0.1,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=1 C=10,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=1 C=1000,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=2 C=0.1,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=2 C=10,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=2 C=1000,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=3 C=0.1,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=3 C=10,word2vec-source=wiki-giga dims=100 task=age kernel=poly degree=3 C=1000,word2vec-source=wiki-giga dims=100 task=age kernel=rbf gamma=0.001 C=10,word2vec-source=wiki-giga dims=100 task=age kernel=rbf gamma=0.001 C=1000,word2vec-source=wiki-giga dims=100 task=age kernel=rbf gamma=1 C=10,word2vec-source=wiki-giga dims=100 task=age kernel=rbf gamma=1 C=1000,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=1 C=0.1,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=1 C=10,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=1 C=1000,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=2 C=0.1,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=2 C=10,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=2 C=1000,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=3 C=0.1,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=3 C=10,word2vec-source=wiki-giga dims=100 task=gender kernel=poly degree=3 C=1000,word2vec-source=wiki-giga dims=100 task=gender kernel=rbf gamma=0.001 C=10,word2vec-source=wiki-giga dims=100 task=gender kernel=rbf gamma=0.001 C=1000,word2vec-source=wiki-giga dims=100 task=gender kernel=rbf gamma=1 C=10,word2vec-source=wiki-giga dims=100 task=gender kernel=rbf gamma=1 C=1000,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=1 C=0.1,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=1 C=10,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=1 C=1000,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=2 C=0.1,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=2 C=10,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=2 C=1000,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=3 C=0.1,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=3 C=10,word2vec-source=wiki-giga dims=200 task=age kernel=poly degree=3 C=1000,word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=0.001 C=10,word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=0.001 C=1000,word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=1 C=10,word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=1 C=1000,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=0.1,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=10,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=1000,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=0.1,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=10,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=1000,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=0.1,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=10,word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=1000,word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=0.001 C=10,word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=0.001 C=1000,word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=1 C=10,word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=1 C=1000
word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=0.001 C=1000,,,,,0.000285118083632,0.000157052284231,,0.000157052284231,0.000157052284231,,,0.000285118083632,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,,,0.000285118083632,0.000157052284231,,0.000157052284231,0.000285118083632,,,0.000285118083632,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000212182871223,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,,,0.000157052284231,0.000157052284231,,0.000157052284231,0.000157052284231,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000212182871223,0.000157052284231,0.000157052284231,0.000157052284231,0.000212182871223,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,,,0.000157052284231,0.000157052284231,,0.000157052284231,0.000212182871223,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000212182871223,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,0.000212182871223,0.000157052284231
word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=1 C=10,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,0.0493661947519,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0233422020129,,,,,,,0.0342937210365,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,
word2vec-source=wiki-giga dims=200 task=age kernel=rbf gamma=1 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,0.0493661947519,0.000157052284231,0.000157052284231,,,0.00407199421773,0.00407199421773,0.00407199421773,0.00361051431233,0.00361051431233,,0.00910849639803,,,0.00407199421773,0.00407199421773,0.00407199421773,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.00910849639803,0.00910849639803,0.0081509715935,0.0081509715935,0.00910849639803,,0.0081509715935,,,0.00910849639803,0.00910849639803,0.00910849639803,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,0.0493661947519,0.000157052284231,0.000157052284231,,,0.00149887333715,0.00149887333715,0.00149887333715,0.00149887333715,0.00319709944793,,0.00149887333715,,,0.00149887333715,0.00149887333715,0.00131494466971,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0081509715935,0.0081509715935,0.0081509715935,0.0081509715935,0.00650170237308,,0.0081509715935,,,0.0081509715935,0.0081509715935,0.00650170237308,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=0.1,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=10,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=1 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=0.1,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=10,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.00650170237308,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.00650170237308,,,,,,0.014019277114,,,0.0191099222068,,,,0.0155644113866,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.0412500165939,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.0342937210365,,,,,,0.00515895757072,,,0.0342937210365,,,,0.010165201892,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.0493661947519,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.0342937210365,,,,,,0.0342937210365,,,,,,,,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.00650170237308,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.00650170237308,,,,,,0.0191099222068,,,0.0312090127717,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=2 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0191099222068,0.0191099222068,0.0155644113866,0.014019277114,0.014019277114,,0.0257480808211,,,0.0191099222068,0.0191099222068,0.0191099222068,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0376353137873,0.0376353137873,0.0342937210365,0.0342937210365,0.0376353137873,,0.0342937210365,,,0.0376353137873,0.0376353137873,0.0376353137873,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.00579535854433,0.00579535854433,0.00579535854433,0.00579535854433,0.0126111440993,,0.00579535854433,,,0.00579535854433,0.00579535854433,0.00650170237308,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0257480808211,0.0257480808211,0.0257480808211,0.0257480808211,0.0191099222068,,0.0257480808211,,,0.0257480808211,0.0257480808211,0.0283655056052,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=0.1,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=10,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=poly degree=3 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0211339281292,0.0211339281292,0.0211339281292,0.0191099222068,0.0191099222068,,0.0412500165939,,,0.0211339281292,0.0211339281292,0.0211339281292,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0376353137873,0.0376353137873,0.0342937210365,0.0342937210365,0.0376353137873,,0.0342937210365,,,0.0376353137873,0.0376353137873,0.0376353137873,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.00515895757072,0.00515895757072,0.00515895757072,0.00515895757072,0.0126111440993,,0.00515895757072,,,0.00515895757072,0.00515895757072,0.00579535854433,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0257480808211,0.0257480808211,0.0257480808211,0.0257480808211,0.0312090127717,,0.0257480808211,,,0.0257480808211,0.0257480808211,0.0376353137873,
word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=0.001 C=10,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=0.001 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.014019277114,,,0.0376353137873,,,,0.010165201892,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0412500165939,,,,,,0.00361051431233,,,,,,,0.00728455700948,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,0.0412500165939,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,0.0081509715935,0.000157052284231,,,0.000157052284231,0.000157052284231,,0.0081509715935,,,,,,0.0257480808211,,,0.0257480808211,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=1 C=10,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.010165201892,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.010165201892,,,,,,0.0211339281292,,,0.0257480808211,,,,0.0211339281292,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,,0.000212182871223,,,0.000212182871223,0.000212182871223,,,,,,,,0.00650170237308,,,0.0412500165939,,,,0.0126111440993,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.0493661947519,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.0342937210365,,,,,,0.0451545696243,,,,,,,,0.000212182871223,0.000212182871223,0.000212182871223,0.000212182871223,,0.00650170237308,0.000212182871223,,,0.000212182871223,0.000212182871223,,0.00650170237308,,,,,,0.0283655056052,,,0.0376353137873,,,,
word2vec-source=wiki-giga dims=200 task=gender kernel=rbf gamma=1 C=1000,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,0.0376353137873,0.0376353137873,0.0376353137873,0.0376353137873,,,0.0376353137873,,,0.0376353137873,0.0376353137873,0.0312090127717,,0.000157052284231,0.000157052284231,0.000157052284231,0.000157052284231,,,0.000157052284231,,,0.000157052284231,0.000157052284231,,,,,,,,,,,,,,,
